t1,rx,ry,rz,qx,qy,qz,qw,t2,th1,th2,th3,th4,th5,th6
59.5,-0.193895,0.402731,0.0762621,-0.589587,-0.195796,0.236197,0.747169,59.5,1.95407,1.17998,-1.99114,-2.3895,-2.90095,-1.39801
59.6,-0.193895,0.402731,0.0762621,-0.589587,-0.195796,0.236197,0.747169,59.6,1.95407,1.17998,-1.99114,-2.3895,-2.90095,-1.39801
59.7,-0.193895,0.402731,0.0762621,-0.589587,-0.195796,0.236197,0.747169,59.7,1.95407,1.17998,-1.99114,-2.3895,-2.90095,-1.39801
59.8,-0.193895,0.402731,0.0762621,-0.589587,-0.195796,0.236197,0.747169,59.8,1.95407,1.17998,-1.99114,-2.3895,-2.90095,-1.39801
59.9,-0.193895,0.402731,0.0762621,-0.589587,-0.195796,0.236197,0.747169,59.9,1.95407,1.17998,-1.99114,-2.3895,-2.90095,-1.39801
60,-0.193895,0.402731,0.0762621,-0.589587,-0.195796,0.236197,0.747169,60,1.95407,1.17998,-1.99114,-2.3895,-2.90095,-1.39801
60.1,-0.0870047,0.697366,-0.178845,-0.221385,-0.05021,0.825574,0.516619,60.1,-1.30565,-3.08442,-1.19632,0.817442,1.69709,-0.376363
60.2,-0.0870047,0.697366,-0.178845,-0.221385,-0.05021,0.825574,0.516619,60.2,-1.30565,-3.08442,-1.19632,0.817442,1.69709,-0.376363
60.3,-0.281902,-0.100543,-0.25749,0.319387,0.81402,-0.154132,0.460008,60.3,0.877761,1.54881,1.9635,1.13788,-1.01411,1.60724
60.4,-0.281902,-0.100543,-0.25749,0.319387,0.81402,-0.154132,0.460008,60.4,0.877761,1.54881,1.9635,1.13788,-1.01411,1.60724
60.5,-0.281902,-0.100543,-0.25749,0.319387,0.81402,-0.154132,0.460008,60.5,0.877761,1.54881,1.9635,1.13788,-1.01411,1.60724
60.6,-0.18894,-0.108816,-0.257839,0.240401,0.73833,-0.456671,0.434198,60.6,3.11583,0.313531,2.31347,1.55383,-1.51613,-2.07973
60.7,-0.18894,-0.108816,-0.257839,0.240401,0.73833,-0.456671,0.434198,60.7,3.11583,0.313531,2.31347,1.55383,-1.51613,-2.07973
60.8,0.230577,0.536167,-0.0200741,-0.448459,0.653419,0.535838,0.291213,60.8,0.949389,0.811159,-1.74484,-0.135717,-1.38104,-0.711257
60.9,0.230577,0.536167,-0.0200741,-0.448459,0.653419,0.535838,0.291213,60.9,0.949389,0.811159,-1.74484,-0.135717,-1.38104,-0.711257
61,0.219988,0.637875,-0.117991,0.837665,-0.102463,0.480814,-0.237983,61,1.15422,0.29908,0.0251327,1.04175,-2.25818,2.11869
61.1001,0.219988,0.637875,-0.117991,0.837665,-0.102463,0.480814,-0.237983,61.1001,1.15422,0.29908,0.0251327,1.04175,-2.25818,2.11869
61.2,0.234217,-0.0801752,-0.38251,0.272087,0.537288,0.620007,0.502873,61.2,2.97257,3.10264,-1.99554,-0.718168,2.57673,-1.52179
61.3,0.234217,-0.0801752,-0.38251,0.272087,0.537288,0.620007,0.502873,61.3,2.97257,3.10264,-1.99554,-0.718168,2.57673,-1.52179
61.4,0.234217,-0.0801752,-0.38251,0.272087,0.537288,0.620007,0.502873,61.4,2.97257,3.10264,-1.99554,-0.718168,2.57673,-1.52179
61.5,0.254487,0.699289,0.432882,-0.128595,-0.670602,0.698186,0.215159,61.5,-1.88119,-2.81424,-0.0251327,0.234363,2.92671,-0.976407
61.6,0.254487,0.699289,0.432882,-0.128595,-0.670602,0.698186,0.215159,61.6,-1.88119,-2.81424,-0.0251327,0.234363,2.92671,-0.976407
61.7,0.26507,-0.231755,0.56556,0.907684,-0.205002,0.251123,0.266498,61.7,2.71057,-1.4244,-1.8925,0.780372,1.68452,2.7401
61.8,0.26507,-0.231755,0.56556,0.907684,-0.205002,0.251123,0.266498,61.8,2.71057,-1.4244,-1.8925,0.780372,1.68452,2.7401
61.9,0.116826,-0.00833143,0.944254,-0.433758,-0.540961,0.563835,0.448671,61.9,-2.98011,-1.40932,-0.676071,-0.995885,-3.08002,-1.47215
62,0.116826,-0.00833143,0.944254,-0.433758,-0.540961,0.563835,0.448671,62,-2.98011,-1.40932,-0.676071,-0.995885,-3.08002,-1.47215
62.1,0.116826,-0.00833143,0.944254,-0.433758,-0.540961,0.563835,0.448671,62.1,-2.98011,-1.40932,-0.676071,-0.995885,-3.08002,-1.47215
62.2,-0.561228,-0.377319,-0.134788,0.673095,-0.189727,0.661365,-0.271188,62.2,0.691779,2.9154,-0.406522,1.78442,2.10235,-0.685496
62.3,-0.561228,-0.377319,-0.134788,0.673095,-0.189727,0.661365,-0.271188,62.3,0.691779,2.9154,-0.406522,1.78442,2.10235,-0.685496
62.4,0.198762,-0.516926,-0.422821,-0.0724886,-0.382965,0.554269,0.735438,62.4,2.06214,2.61506,-0.196035,-3.00713,2.08539,2.17273
62.5,0.198762,-0.516926,-0.422821,-0.0724886,-0.382965,0.554269,0.735438,62.5,2.06214,2.61506,-0.196035,-3.00713,2.08539,2.17273
62.6,-0.12674,-0.0120031,0.87919,0.249319,-0.588995,-0.0724176,0.765298,62.6,0.657221,-2.25001,0.847602,-0.183469,2.09544,2.7401
62.7,-0.12674,-0.0120031,0.87919,0.249319,-0.588995,-0.0724176,0.765298,62.7,0.657221,-2.25001,0.847602,-0.183469,2.09544,2.7401
62.8,0.0441024,-0.524043,0.731583,-0.259242,-0.33962,0.884192,-0.18883,62.8,-1.57017,-0.748327,-0.542867,-0.541611,-2.48877,0.57554
62.9,0.0441024,-0.524043,0.731583,-0.259242,-0.33962,0.884192,-0.18883,62.9,-1.57017,-0.748327,-0.542867,-0.541611,-2.48877,0.57554
63,0.0441024,-0.524043,0.731583,-0.259242,-0.33962,0.884192,-0.18883,63,-1.57017,-0.748327,-0.542867,-0.541611,-2.48877,0.57554
63.1,0.473263,-0.231045,0.6835,-0.359602,-0.267549,0.34059,0.8265,63.1,2.74827,-1.94465,-0.470611,3.01656,-2.78534,2.79853
63.2,0.473263,-0.231045,0.6835,-0.359602,-0.267549,0.34059,0.8265,63.2,2.74827,-1.94465,-0.470611,3.01656,-2.78534,2.79853
63.3,0.0831877,0.155543,0.0179525,0.648611,0.630027,0.00102398,0.427047,63.3,-0.78854,2.37881,2.92231,0.0923628,-0.762779,0.0100531
63.4,0.0831877,0.155543,0.0179525,0.648611,0.630027,0.00102398,0.427047,63.4,-0.78854,2.37881,2.92231,0.0923628,-0.762779,0.0100531
63.5,0.487567,0.53614,0.30533,0.49205,0.712342,0.358329,0.349365,63.5,-2.25001,-3.04232,0.68738,2.1055,-2.51327,-1.24533
63.5999,0.487567,0.53614,0.30533,0.49205,0.712342,0.358329,0.349365,63.5999,-2.25001,-3.04232,0.68738,2.1055,-2.51327,-1.24533
63.7,0.0685259,5.81031E-05,-0.233843,0.312485,0.827277,0.436174,0.166488,63.7,-2.65339,0.826867,2.04455,0.278345,-2.78282,2.17775
63.8,0.0685259,5.81031E-05,-0.233843,0.312485,0.827277,0.436174,0.166488,63.8,-2.65339,0.826867,2.04455,0.278345,-2.78282,2.17775
63.9,0.0685259,5.81031E-05,-0.233843,0.312485,0.827277,0.436174,0.166488,63.9,-2.65339,0.826867,2.04455,0.278345,-2.78282,2.17775
64,0.0731113,0.201485,0.957181,-0.215117,-0.439148,0.769627,0.410545,64,0.187867,-1.11778,-0.580566,-1.37099,0.420345,-1.08762
64.1,0.0731113,0.201485,0.957181,-0.215117,-0.439148,0.769627,0.410545,64.1,0.187867,-1.11778,-0.580566,-1.37099,0.420345,-1.08762
64.2,0.279748,0.587376,-0.322682,0.623272,0.613303,0.423329,0.237033,64.2,0.865823,-0.0747699,1.33895,-1.60724,0.781628,-0.746442
64.3,0.279748,0.587376,-0.322682,0.623272,0.613303,0.423329,0.237033,64.3,0.865823,-0.0747699,1.33895,-1.60724,0.781628,-0.746442
64.4,-0.245616,-0.0291607,0.538015,-0.241645,0.910947,0.331603,0.0426903,64.4,2.43285,-0.505796,-1.56703,2.61004,0.483805,-1.12972
64.5,-0.245616,-0.0291607,0.538015,-0.241645,0.910947,0.331603,0.0426903,64.5,2.43285,-0.505796,-1.56703,2.61004,0.483805,-1.12972
64.6,-0.245616,-0.0291607,0.538015,-0.241645,0.910947,0.331603,0.0426903,64.6,2.43285,-0.505796,-1.56703,2.61004,0.483805,-1.12972
64.7,0.0893182,-0.00741219,-0.225073,0.577634,-0.549521,0.43316,-0.420402,64.7,-0.538469,0.492602,2.08162,0.495115,-2.58113,-1.90695
64.8,0.0893182,-0.00741219,-0.225073,0.577634,-0.549521,0.43316,-0.420402,64.8,-0.538469,0.492602,2.08162,0.495115,-2.58113,-1.90695
64.9,0.0321596,0.171898,-0.803254,-0.0723106,0.352148,0.858661,0.365326,64.9,-1.42126,1.53875,0.478779,-2.53024,-2.25064,-2.84188
65,0.0321596,0.171898,-0.803254,-0.0723106,0.352148,0.858661,0.365326,65,-1.42126,1.53875,0.478779,-2.53024,-2.25064,-2.84188
65.1,0.217855,-0.015752,0.0780476,0.135881,0.0155819,0.0755523,0.987717,65.1,-1.10396,-1.91197,2.84942,-0.90415,0.312903,-2.89906
65.2,0.217855,-0.015752,0.0780476,0.135881,0.0155819,0.0755523,0.987717,65.2,-1.10396,-1.91197,2.84942,-0.90415,0.312903,-2.89906
65.3,-0.631586,-0.101243,0.566928,0.312198,0.926486,-0.166007,-0.128835,65.3,-3.06619,-0.546009,-0.497628,0.858911,2.31535,0.27646
65.4,-0.631586,-0.101243,0.566928,0.312198,0.926486,-0.166007,-0.128835,65.4,-3.06619,-0.546009,-0.497628,0.858911,2.31535,0.27646
65.5,-0.033972,0.228351,-0.02889,0.508133,0.676538,0.215695,0.487415,65.5,1.02039,1.17496,-2.75141,2.1011,1.0738,-1.33832
65.6,-0.033972,0.228351,-0.02889,0.508133,0.676538,0.215695,0.487415,65.6,1.02039,1.17496,-2.75141,2.1011,1.0738,-1.33832
65.7,-0.033972,0.228351,-0.02889,0.508133,0.676538,0.215695,0.487415,65.7,1.02039,1.17496,-2.75141,2.1011,1.0738,-1.33832
65.8,0.0182779,-0.0246627,0.154145,0.506104,0.629548,0.474565,0.349738,65.8,-2.59684,1.47215,-3.12777,-1.35088,2.84,2.00999
65.9,0.0182779,-0.0246627,0.154145,0.506104,0.629548,0.474565,0.349738,65.9,-2.59684,1.47215,-3.12777,-1.35088,2.84,2.00999
66,-0.0781046,-0.216013,0.712174,-0.535973,0.28667,0.514818,0.604579,66,1.5953,-1.61792,-0.85954,0.576796,-1.88935,-0.192894
66.1001,-0.0781046,-0.216013,0.712174,-0.535973,0.28667,0.514818,0.604579,66.1001,1.5953,-1.61792,-0.85954,0.576796,-1.88935,-0.192894
66.2,0.205117,0.383441,0.0540807,0.81538,-0.385952,-0.378174,-0.207799,66.2,0.944363,0.787911,-1.71405,2.6735,2.23179,1.92831
66.3,0.205117,0.383441,0.0540807,0.81538,-0.385952,-0.378174,-0.207799,66.3,0.944363,0.787911,-1.71405,2.6735,2.23179,1.92831
66.4,-0.1733,0.712784,-0.100052,0.764507,0.594725,-0.198891,-0.149243,66.4,-1.11212,2.43788,1.20826,2.47495,-0.901637,0.588734
66.5,-0.1733,0.712784,-0.100052,0.764507,0.594725,-0.198891,-0.149243,66.5,-1.11212,2.43788,1.20826,2.47495,-0.901637,0.588734
66.6,-0.1733,0.712784,-0.100052,0.764507,0.594725,-0.198891,-0.149243,66.6,-1.11212,2.43788,1.20826,2.47495,-0.901637,0.588734
66.7,0.068534,0.0126247,-0.146704,-0.056558,0.426537,-0.706662,0.561691,66.7,-1.42628,2.92545,-2.85508,0.402124,2.07157,2.56857
66.8,0.068534,0.0126247,-0.146704,-0.056558,0.426537,-0.706662,0.561691,66.8,-1.42628,2.92545,-2.85508,0.402124,2.07157,2.56857
66.9,0.44132,0.245822,0.339211,0.289464,0.388519,0.713424,0.506251,66.9,-2.57548,-1.78757,-1.53938,-2.87393,-2.90032,-2.0502
67,0.44132,0.245822,0.339211,0.289464,0.388519,0.713424,0.506251,67,-2.57548,-1.78757,-1.53938,-2.87393,-2.90032,-2.0502
67.1,0.0986667,0.14648,-0.104322,-0.604346,0.240766,-0.369267,0.663656,67.1,0.816186,1.60096,-2.44542,1.54504,-2.94367,2.41714
67.2,0.0986667,0.14648,-0.104322,-0.604346,0.240766,-0.369267,0.663656,67.2,0.816186,1.60096,-2.44542,1.54504,-2.94367,2.41714
67.3,-0.0544734,0.0952879,-0.250232,0.0932444,-0.108926,0.973582,-0.177706,67.3,-0.706858,2.84,-2.49003,-0.0496372,-2.63768,-3.12714
67.4,-0.0544734,0.0952879,-0.250232,0.0932444,-0.108926,0.973582,-0.177706,67.4,-0.706858,2.84,-2.49003,-0.0496372,-2.63768,-3.12714
67.5,-0.2591,0.0997669,0.470088,-0.0234023,-0.522264,0.852415,-0.00901111,67.5,2.06277,-0.365681,-1.78945,2.25755,0.503283,1.95219
67.6,-0.2591,0.0997669,0.470088,-0.0234023,-0.522264,0.852415,-0.00901111,67.6,2.06277,-0.365681,-1.78945,2.25755,0.503283,1.95219
67.7,0.231048,-0.121945,-0.337256,0.102401,-0.416727,0.702259,0.568054,67.7,-0.963212,1.8749,-1.49414,-2.85005,1.43759,-0.743929
67.8,0.231048,-0.121945,-0.337256,0.102401,-0.416727,0.702259,0.568054,67.8,-0.963212,1.8749,-1.49414,-2.85005,1.43759,-0.743929
67.9,0.231048,-0.121945,-0.337256,0.102401,-0.416727,0.702259,0.568054,67.9,-0.963212,1.8749,-1.49414,-2.85005,1.43759,-0.743929
68,-0.0334254,0.520653,0.100482,0.0954107,-0.244389,0.717563,0.645193,68,1.37225,-1.14165,2.13754,-1.49351,1.24533,3.05551
68.1001,-0.0334254,0.520653,0.100482,0.0954107,-0.244389,0.717563,0.645193,68.1001,1.37225,-1.14165,2.13754,-1.49351,1.24533,3.05551
68.2,-0.393724,-0.539579,0.241336,0.665444,0.357253,0.0907443,0.649092,68.2,-2.37504,-0.436053,0.662248,2.56417,1.49288,1.74987
68.3,-0.393724,-0.539579,0.241336,0.665444,0.357253,0.0907443,0.649092,68.3,-2.37504,-0.436053,0.662248,2.56417,1.49288,1.74987
68.4,0.0159508,-0.320506,0.126124,0.157107,0.211289,0.964666,-0.00968625,68.4,-1.61729,0.941221,-2.08036,2.69863,-2.82932,-1.14354
68.5,0.0159508,-0.320506,0.126124,0.157107,0.211289,0.964666,-0.00968625,68.5,-1.61729,0.941221,-2.08036,2.69863,-2.82932,-1.14354
68.6,0.0795131,-0.0128426,0.171934,-0.0753382,-0.280359,-0.809262,0.510704,68.6,-0.598159,-2.94996,2.99834,-1.48346,2.71685,2.14508
68.7,0.0795131,-0.0128426,0.171934,-0.0753382,-0.280359,-0.809262,0.510704,68.7,-0.598159,-2.94996,2.99834,-1.48346,2.71685,2.14508
68.8,-0.211515,-0.41042,-0.210585,0.105472,0.967001,0.2319,-0.00258767,68.8,1.5199,1.86359,1.78945,2.29085,0.162734,-0.130062
68.9,-0.211515,-0.41042,-0.210585,0.105472,0.967001,0.2319,-0.00258767,68.9,1.5199,1.86359,1.78945,2.29085,0.162734,-0.130062
69,0.191352,-0.0212658,0.425282,0.881623,0.393896,0.00753651,-0.259866,69,-1.30313,-2.41211,2.54343,-2.84942,0.559203,-3.02473
69.1,0.191352,-0.0212658,0.425282,0.881623,0.393896,0.00753651,-0.259866,69.1,-1.30313,-2.41211,2.54343,-2.84942,0.559203,-3.02473
69.2,0.191352,-0.0212658,0.425282,0.881623,0.393896,0.00753651,-0.259866,69.2,-1.30313,-2.41211,2.54343,-2.84942,0.559203,-3.02473
69.3,0.191352,-0.0212658,0.425282,0.881623,0.393896,0.00753651,-0.259866,69.3,-1.30313,-2.41211,2.54343,-2.84942,0.559203,-3.02473
69.4,0.426608,0.169109,-0.35406,-0.0700561,0.0868672,0.630306,0.768285,69.4,-0.0458673,-0.0345575,1.45016,-0.427885,0.26892,2.17273
69.5,0.426608,0.169109,-0.35406,-0.0700561,0.0868672,0.630306,0.768285,69.5,-0.0458673,-0.0345575,1.45016,-0.427885,0.26892,2.17273
69.6,-0.158039,-0.258044,0.409275,-0.20145,0.261288,0.17981,0.926723,69.6,1.2026,-2.98263,1.80767,2.01376,2.29588,-2.8488
69.7,-0.158039,-0.258044,0.409275,-0.20145,0.261288,0.17981,0.926723,69.7,1.2026,-2.98263,1.80767,2.01376,2.29588,-2.8488
69.8,0.19697,0.0874707,-0.801839,0.179888,0.863671,0.0343326,0.46961,69.8,-2.43536,1.71782,0.0169646,-0.353743,2.19158,0.862681
69.9,0.19697,0.0874707,-0.801839,0.179888,0.863671,0.0343326,0.46961,69.9,-2.43536,1.71782,0.0169646,-0.353743,2.19158,0.862681
69.9999,0.19697,0.0874707,-0.801839,0.179888,0.863671,0.0343326,0.46961,69.9999,-2.43536,1.71782,0.0169646,-0.353743,2.19158,0.862681
70.1,-0.161424,-0.747267,0.555732,-0.32303,0.764062,-0.488899,0.269886,70.1,1.57205,-2.3097,-0.661619,-0.297195,0.867708,-1.87616
70.2,-0.161424,-0.747267,0.555732,-0.32303,0.764062,-0.488899,0.269886,70.2,1.57205,-2.3097,-0.661619,-0.297195,0.867708,-1.87616
70.3,-0.245189,0.0324401,0.822393,0.345894,-0.574236,0.581883,-0.46046,70.3,2.21105,-1.75175,1.11464,-2.7313,0.596274,-1.27988
70.4,-0.245189,0.0324401,0.822393,0.345894,-0.574236,0.581883,-0.46046,70.4,2.21105,-1.75175,1.11464,-2.7313,0.596274,-1.27988
70.5,0.0681416,-0.163846,0.355676,0.72476,-0.0756859,0.561114,-0.392614,70.5,-2.32227,0.263894,-2.55034,-2.22048,-0.879018,-0.410292
70.6,0.0681416,-0.163846,0.355676,0.72476,-0.0756859,0.561114,-0.392614,70.6,-2.32227,0.263894,-2.55034,-2.22048,-0.879018,-0.410292
70.7,-0.117542,0.572376,-0.330937,0.921892,0.338044,-0.183988,-0.0446144,70.7,-1.04489,1.7285,1.34586,-0.929283,0.376991,-1.95973
70.8,-0.117542,0.572376,-0.330937,0.921892,0.338044,-0.183988,-0.0446144,70.8,-1.04489,1.7285,1.34586,-0.929283,0.376991,-1.95973
70.9,0.407039,-0.030162,-0.356996,-0.199802,-0.22845,-0.697824,0.648792,70.9,-0.177186,1.29936,-1.05495,1.44136,-2.52396,-1.35717
71,0.407039,-0.030162,-0.356996,-0.199802,-0.22845,-0.697824,0.648792,71,-0.177186,1.29936,-1.05495,1.44136,-2.52396,-1.35717
71.1,0.407039,-0.030162,-0.356996,-0.199802,-0.22845,-0.697824,0.648792,71.1,-0.177186,1.29936,-1.05495,1.44136,-2.52396,-1.35717
71.2,-0.0391278,-0.0859099,-0.0564303,-0.300753,-0.345974,0.888515,0.0197592,71.2,-2.78848,1.41246,-2.982,2.22048,2.10738,2.68857
71.3,-0.0391278,-0.0859099,-0.0564303,-0.300753,-0.345974,0.888515,0.0197592,71.3,-2.78848,1.41246,-2.982,2.22048,2.10738,2.68857
71.4,-0.0106635,0.133927,0.720591,-0.67188,-0.439214,-0.298905,0.516066,71.4,0.828124,-2.1388,1.7329,2.50762,-1.70149,-2.37944
71.5,-0.0106635,0.133927,0.720591,-0.67188,-0.439214,-0.298905,0.516066,71.5,0.828124,-2.1388,1.7329,2.50762,-1.70149,-2.37944
71.6,-0.019065,0.801087,-0.292285,-0.225321,0.383472,0.00105529,0.895645,71.6,-1.34272,2.4762,0.609469,-1.95784,0.864566,1.61415
71.7,-0.019065,0.801087,-0.292285,-0.225321,0.383472,0.00105529,0.895645,71.7,-1.34272,2.4762,0.609469,-1.95784,0.864566,1.61415
71.8,-0.019065,0.801087,-0.292285,-0.225321,0.383472,0.00105529,0.895645,71.8,-1.34272,2.4762,0.609469,-1.95784,0.864566,1.61415
71.9,-0.0797403,-0.513418,0.0575954,0.294019,-0.0512137,0.066189,0.952129,71.9,-2.07157,-0.86331,1.63614,-0.532814,-0.611354,-2.74701
72,-0.0797403,-0.513418,0.0575954,0.294019,-0.0512137,0.066189,0.952129,72,-2.07157,-0.86331,1.63614,-0.532814,-0.611354,-2.74701
72.1,-0.0188233,0.570451,-0.550563,0.979328,0.153365,0.130877,-0.0163478,72.1,1.54378,1.23967,-0.745814,-1.17747,2.71496,-0.64654
72.2,-0.0188233,0.570451,-0.550563,0.979328,0.153365,0.130877,-0.0163478,72.2,1.54378,1.23967,-0.745814,-1.17747,2.71496,-0.64654
72.3001,0.819261,-0.182374,-0.288396,0.680147,-0.459377,0.488305,-0.296531,72.3001,-3.13908,2.69486,-0.0973894,-1.2736,-0.415947,-0.118124
72.4,0.819261,-0.182374,-0.288396,0.680147,-0.459377,0.488305,-0.296531,72.4,-3.13908,2.69486,-0.0973894,-1.2736,-0.415947,-0.118124
72.5001,0.819261,-0.182374,-0.288396,0.680147,-0.459377,0.488305,-0.296531,72.5001,-3.13908,2.69486,-0.0973894,-1.2736,-0.415947,-0.118124
72.6,0.132593,0.441411,-0.364636,-0.0439844,0.0672525,0.748294,0.658482,72.6,0.90792,1.62923,-1.34711,3.07876,-0.789168,-0.112469
72.7,0.132593,0.441411,-0.364636,-0.0439844,0.0672525,0.748294,0.658482,72.7,0.90792,1.62923,-1.34711,3.07876,-0.789168,-0.112469
72.8,0.0626547,-0.400325,0.102582,0.0517454,-0.392893,0.899022,-0.186327,72.8,-1.49163,-1.24973,2.09042,-0.665389,2.83057,2.49505
72.9,0.0626547,-0.400325,0.102582,0.0517454,-0.392893,0.899022,-0.186327,72.9,-1.49163,-1.24973,2.09042,-0.665389,2.83057,2.49505
73,0.432163,0.0523951,0.177302,-0.534151,0.773779,-0.0447049,-0.337565,73,-2.64711,-2.19849,-2.16644,0.424743,-0.920487,-2.94807
73.1,0.432163,0.0523951,0.177302,-0.534151,0.773779,-0.0447049,-0.337565,73.1,-2.64711,-2.19849,-2.16644,0.424743,-0.920487,-2.94807
73.2,-0.391851,0.334925,-0.476192,0.240886,0.166585,0.554959,0.778617,73.2,-0.326726,2.52207,-0.780372,0.62015,-0.0113097,1.37413
73.3,-0.391851,0.334925,-0.476192,0.240886,0.166585,0.554959,0.778617,73.3,-0.326726,2.52207,-0.780372,0.62015,-0.0113097,1.37413
73.4,0.300944,-0.661699,-0.204997,-0.517778,-0.0574523,0.850073,-0.0773394,73.4,2.19534,-2.85885,-1.22899,-0.852,1.14982,2.04769
73.5,0.300944,-0.661699,-0.204997,-0.517778,-0.0574523,0.850073,-0.0773394,73.5,2.19534,-2.85885,-1.22899,-0.852,1.14982,2.04769
73.6,0.300944,-0.661699,-0.204997,-0.517778,-0.0574523,0.850073,-0.0773394,73.6,2.19534,-2.85885,-1.22899,-0.852,1.14982,2.04769
73.7,0.130953,0.42106,-0.0759594,0.597394,-0.572131,0.526535,0.196333,73.7,1.0317,-0.412805,1.55572,-0.116239,-1.63614,0.892212
73.8,0.130953,0.42106,-0.0759594,0.597394,-0.572131,0.526535,0.196333,73.8,1.0317,-0.412805,1.55572,-0.116239,-1.63614,0.892212
73.9,-0.053022,-0.14528,0.67329,0.130726,0.653877,0.719134,0.195452,73.9,-2.09733,-1.79196,1.14794,1.52179,3.05363,-0.806133
74,-0.053022,-0.14528,0.67329,0.130726,0.653877,0.719134,0.195452,74,-2.09733,-1.79196,1.14794,1.52179,3.05363,-0.806133
74.1,0.646573,-0.430203,0.101607,0.0985739,-0.423033,0.899544,-0.0463377,74.1,-0.650938,0.0816814,0.0640885,-3.08567,2.3807,-0.743929
74.2,0.646573,-0.430203,0.101607,0.0985739,-0.423033,0.899544,-0.0463377,74.2,-0.650938,0.0816814,0.0640885,-3.08567,2.3807,-0.743929
74.3,0.646573,-0.430203,0.101607,0.0985739,-0.423033,0.899544,-0.0463377,74.3,-0.650938,0.0816814,0.0640885,-3.08567,2.3807,-0.743929
74.4,0.107933,-0.13086,0.0858091,0.660628,-0.521315,-0.20974,-0.497806,74.4,-2.01125,-1.66002,-3.04734,2.80167,-1.0028,2.95687
74.5,0.107933,-0.13086,0.0858091,0.660628,-0.521315,-0.20974,-0.497806,74.5,-2.01125,-1.66002,-3.04734,2.80167,-1.0028,2.95687
74.6,-0.711772,0.0508362,0.0250502,0.763905,-0.329648,-0.539704,-0.128456,74.6,2.88147,-0.0496372,0.148911,1.77751,1.26481,-2.7734
74.7,-0.711772,0.0508362,0.0250502,0.763905,-0.329648,-0.539704,-0.128456,74.7,2.88147,-0.0496372,0.148911,1.77751,1.26481,-2.7734
74.8,0.0670334,-0.0310448,0.123571,0.383658,0.337885,0.52135,0.683253,74.8,3.10452,1.11464,3.03101,-1.31507,2.93865,0.767177
74.9,0.0670334,-0.0310448,0.123571,0.383658,0.337885,0.52135,0.683253,74.9,3.10452,1.11464,3.03101,-1.31507,2.93865,0.767177
75,0.0670334,-0.0310448,0.123571,0.383658,0.337885,0.52135,0.683253,75,3.10452,1.11464,3.03101,-1.31507,2.93865,0.767177
75.1,-0.0569616,-0.134237,0.0941896,0.291088,-0.0105224,0.956344,-0.0237409,75.1,-2.47495,-1.55006,3.11332,-2.24624,2.06277,2.73381
75.2,-0.0569616,-0.134237,0.0941896,0.291088,-0.0105224,0.956344,-0.0237409,75.2,-2.47495,-1.55006,3.11332,-2.24624,2.06277,2.73381
75.3,0.124526,0.837796,0.121723,-0.636135,-0.1794,-0.393459,0.639013,75.3,-1.5287,-2.9022,-0.671673,-0.747699,-0.909805,-0.405265
75.4,0.124526,0.837796,0.121723,-0.636135,-0.1794,-0.393459,0.639013,75.4,-1.5287,-2.9022,-0.671673,-0.747699,-0.909805,-0.405265
75.5,-0.491273,-0.602396,0.38004,0.88995,-0.283994,0.228772,0.27386,75.5,0.940593,-2.38133,-0.936823,-1.17496,-2.5271,1.38984
75.6,-0.491273,-0.602396,0.38004,0.88995,-0.283994,0.228772,0.27386,75.6,0.940593,-2.38133,-0.936823,-1.17496,-2.5271,1.38984
75.7,-0.491273,-0.602396,0.38004,0.88995,-0.283994,0.228772,0.27386,75.7,0.940593,-2.38133,-0.936823,-1.17496,-2.5271,1.38984
75.8,0.209227,0.0135429,0.261559,-0.671955,-0.26303,0.69141,0.0352766,75.8,-2.7068,-3.07939,2.50762,2.2343,1.98737,-3.01844
75.9,0.209227,0.0135429,0.261559,-0.671955,-0.26303,0.69141,0.0352766,75.9,-2.7068,-3.07939,2.50762,2.2343,1.98737,-3.01844
76,0.253665,-0.11553,0.241448,0.887984,0.183293,-0.0520568,-0.418543,76,-1.18375,-1.49791,2.32729,0.875876,-0.0615752,-0.836292
76.1,0.253665,-0.11553,0.241448,0.887984,0.183293,-0.0520568,-0.418543,76.1,-1.18375,-1.49791,2.32729,0.875876,-0.0615752,-0.836292
76.2,0.307821,-0.483544,0.498162,-0.312059,0.935049,-0.149491,-0.0771684,76.2,-1.05558,-0.0823097,-0.866451,2.9066,-2.8821,2.21042
76.3,0.307821,-0.483544,0.498162,-0.312059,0.935049,-0.149491,-0.0771684,76.3,-1.05558,-0.0823097,-0.866451,2.9066,-2.8821,2.21042
76.4,0.307821,-0.483544,0.498162,-0.312059,0.935049,-0.149491,-0.0771684,76.4,-1.05558,-0.0823097,-0.866451,2.9066,-2.8821,2.21042
76.5,-0.226045,-0.185355,-0.324448,-0.285326,-0.0599365,-0.407748,0.865297,76.5,-3.06808,-0.055292,1.85605,-1.29622,-0.76969,2.272
76.6,-0.226045,-0.185355,-0.324448,-0.285326,-0.0599365,-0.407748,0.865297,76.6,-3.06808,-0.055292,1.85605,-1.29622,-0.76969,2.272
76.7,-0.0105686,0.254398,0.367885,-0.572444,0.790488,0.197906,-0.0909424,76.7,-1.28554,-1.59027,-2.18906,0.739531,-2.18906,2.769
